0.0,0.008880762225259554
0.0001,0.008880954600768019
0.0002,0.008881531783390484
0.0003,0.008882493941795353
0.0004,0.008883841355390434
0.0005,0.008885574418139154
0.0006,0.008887693635948041
0.0007,0.008890199629742978
0.0008,0.008893093128231423
0.0009,0.008896374978861185
0.001,0.008900046141911975
0.0011,0.008904107692493703
0.0012,0.008908560821167142
0.0013,0.00891340683463094
0.0014,0.008918647156475274
0.0015,0.008924283328002469
0.0016,0.00893031700911496
0.0017,0.008936749979270915
0.0018,0.008943584138507968
0.0019,0.008950821508535413
0.002,0.008958464233895385
0.0021,0.008966514583193344
0.0022,0.00897497495039846
0.0023,0.00898384785621428
0.0024,0.008993135954527005
0.0025,0.009002842008884375
0.0026,0.00901296894414815
0.0027,0.009023519798083211
0.0028,0.009034497748121314
0.0029,0.009045906108157467
0.003,0.009057748330427048
0.0031,0.009070028007457265
0.0032,0.009082748874093497
0.0033,0.00909591480960107
0.0034,0.009109529839842773
0.0035,0.00912359813953277
0.0036,0.009138124034567105
0.0037,0.00915311200443132
0.0038,0.009168566684685483
0.0039,0.009184492869526908
0.004,0.009200895514430905
0.0041,0.00921777973886963
0.0042,0.009235150829109291
0.0043,0.00925301424108572
0.0044,0.009271375603358261
0.0045,0.009290240720142066
0.0046,0.009309615574418324
0.0047,0.009329506331122395
0.0048,0.009349919340409296
0.0049,0.00937086114099601
0.005,0.009392338463580112
0.0051,0.00941435823433365
0.0052,0.009436927578471548
0.0053,0.00946005382389326
0.0054,0.009483744504896393
0.0055,0.009508007365960863
0.0056,0.009532850365603309
0.0057,0.009558281680290708
0.0058,0.009584309708433218
0.0059,0.009610943074425444
0.006,0.009638190632612198
0.0061,0.009666061471988383
0.0062,0.009694564919644924
0.0063,0.009723710545523893
0.0064,0.009753508166611006
0.0065,0.009783967851286424
0.0066,0.009815099923711677
0.0067,0.009846914968247193
0.0068,0.009879423833894957
0.0069,0.009912637638760416
0.007,0.009946567774524403
0.0071,0.009981225910923002
0.0072,0.010016624000222706
0.0073,0.010052774281684353
0.0074,0.010089689286006735
0.0075,0.010127381839739946
0.0076,0.01016586506965835
0.0077,0.01020515240708291
0.0078,0.010245257592134132
0.0079,0.010286194677919577
0.008,0.01032797803462177
0.0081,0.010370622353486326
0.0082,0.010414142650689556
0.0083,0.010458554271071162
0.0084,0.010503872891711155
0.0085,0.01055011452533952
0.0086,0.010597295523553141
0.0087,0.010645432579822017
0.0088,0.010694542732263267
0.0089,0.010744643366160087
0.009,0.010795752216201581
0.0091,0.010847887368418867
0.0092,0.010901067261701996
0.0093,0.010955310689384297
0.0094,0.011010636799621783
0.0095,0.011067065096144833
0.0096,0.011124615520115977
0.0097,0.01118330803994589
